EquipID,License#,Year,Make,Model,Description,Dept,InServiceDate,InServiceCost,Estimated Replacement Year
30959,51429D,2010,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPD,08-Jul-10,$26324.42,2020
30962,51432D,2010,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPD,07-Jun-10,$29657.82,2020
30963,51433D,2010,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPD,01-Aug-10,$26712.03,2020
30964,51434D,2010,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,01-Oct-10,$26785.89,2020
30966,51436D,2010,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,01-Nov-10,$27216.98,2020
30967,51437D,2010,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,01-Nov-10,$27053.57,2020
30968,51445D,2010,TOYOTA,PRIUS,SEDAN COMPACT - HYBRID,SPU,01-Sep-10,$28275.59,2020
30973,50840D,2010,FORD,TRANSIT CONNECT,MINIVAN CARGO,SPU,01-Feb-11,$26222.53,2021
30974,50839D,2010,FORD,TRANSIT CONNECT,MINIVAN CARGO,SPU,01-Mar-11,$26746.61,2021
30975,51558D,2010,FORD,TRANSIT CONNECT,MINIVAN PASSENGER,SPU,01-Sep-10,$24591.52,2020
30976,51557D,2010,FORD,TRANSIT CONNECT,MINIVAN PASSENGER,SPU,01-Dec-10,$30968.55,2020
30977,51486D,2010,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDOT,02-Jun-10,$35875.58,2020
30978,51487D,2010,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDOT,03-Jun-10,$35891.43,2020
30979,51488D,2010,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDOT,09-Jun-10,$35896.08,2020
30980,51489D,2010,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDOT,14-Jul-10,$35960.54,2020
30981,51490D,2010,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDOT,22-Jul-10,$35959.96,2020
30982,51491D,2010,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPU,01-Aug-10,$36433.90,2020
30983,51492D,2010,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPU,26-Jul-10,$38424.43,2020
30984,51449D,2010,VERMEER,BC1200XL,CHIPPER - 12 IN,SPU,01-Apr-10,$0.00,2018
30985,50819D,2011,FORD,F550,TRUCK - SERVICE BODY - CLASS 5,SPU,03-Nov-10,$0.00,2019
30986,50820D,2011,FORD,F550,TRUCK - SERVICE BODY - CLASS 5,SPU,01-Dec-10,$0.00,2020
30987,51485D,2010,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPU,01-Sep-10,$34393.37,2020
30992,,2010,SEGWAY,I2,PERSONAL MOBILITY DEVICE ELECTRIC,FAS,01-Jul-10,$7715.80,2016
30993,,2010,SEGWAY,I2,PERSONAL MOBILITY DEVICE ELECTRIC,FAS,01-Jul-10,$7736.19,2016
30994,528671D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SCL,08-Nov-10,$21062.21,2020
30995,52870D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,09-Dec-10,$23287.89,2020
30996,52869D,2011,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,22-Dec-10,$23287.89,2021
30997,52868D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,09-Nov-10,$23287.89,2020
30998,52871D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,09-Dec-10,$24402.22,2020
30999,,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,01-Mar-11,$25175.77,2020
31003,52874D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,15-Nov-10,$22979.52,2020
31010,52875D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,08-Nov-10,$22979.52,2020
31012,52876D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,01-Dec-10,$22979.52,2020
31013,52873D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,01-Feb-11,$24979.67,2020
31014,50830D,2010,PETERBILT,335,TRUCK - EDUCTOR - VAC CON,SPU,10-Nov-10,$394154.20,2020
31015,50829D,2010,PETERBILT,335,TRUCK - EDUCTOR - VAC CON,SPU,10-Nov-10,$394154.20,2017
31017,50827D,2010,PETERBILT,335,TRUCK - EDUCTOR - VAC CON,SPU,23-Sep-10,$382874.42,2017
31044,31612D,2000,PLYMOUTH,NEON,SUBCOMPACT SEDAN TRAINING,SPD,17-Sep-00,$14129.63,2010
31074,52862D,2010,FORD,FUSION HYBRID,MIDSIZE SEDAN - HYBRID,SPD,01-Oct-10,$28881.36,2020
31076,52861D,2010,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,01-Dec-10,$24424.89,2020
31077,52860D,2010,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,01-Dec-10,$23144.14,2021
31079,52859D,2010,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,02-Feb-11,$24398.63,2021
31086,52857D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,01-Mar-11,$33340.81,2021
31087,52856D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,01-Mar-11,$20971.53,2021
31088,52855D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,08-Jul-10,$27703.94,2020
31089,52854D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,01-Feb-11,$29093.11,2021
31090,52853D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SDOT,10-Dec-10,$30423.48,2021
31091,52852D,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SDOT,02-Feb-11,$32596.79,2020
31093,52120D,2010,CHEVROLET,COLORADO,COMPACT PICKUP,SPD,01-Oct-10,$22318.03,2020
31094,52119D,2010,CHEVROLET,COLORADO,COMPACT PICKUP - CREW CAB,SPU,04-Oct-10,$22825.23,2020
31095,51566D,2010,CATERPILLAR,420E,BACKHOE LOADER - 24250 LBS,SPU,02-Jun-10,$0.00,2019
31096,,2010,CATERPILLAR,305C CR,EXCAVATOR - 11725 LB,SPU,01-Jun-10,$0.00,2020
31098,50815D,2010,DECATUR,ONSITE-450,TRAILER MOUNTED RADAR SPEED CONTROL,SPD,28-Jul-10,$0.00,2030
31101,52115D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Jun-11,$39501.56,2016
31118,53068D,2010,FORD,TRANSIT CONNECT,MINIVAN CARGO,SCL,01-Aug-11,$23664.87,2021
31121,53060D,2010,FORD,TRANSIT CONNECT,MINIVAN CARGO,SCL,01-Aug-11,$24097.71,2021
31123,53059D,2010,FORD,TRANSIT CONNECT,MINIVAN CARGO,SCL,01-Aug-11,$23664.87,2021
31124,53058D,2010,FORD,TRANSIT CONNECT,MINIVAN CARGO,SCL,01-Aug-11,$23672.37,2021
31125,54442D,2010,FORD,TRANSIT CONNECT,MINIVAN CARGO,SCL,01-Jul-11,$25172.26,2021
31126,53056D,2010,FORD,TRANSIT CONNECT,MINIVAN CARGO,SCL,01-Jul-11,$24447.78,2021
31132,53047D,2011,FORD,F350,TRUCK 4X4,SCL,01-Apr-11,$38829.30,2021
31134,52900D,2011,FORD,F250,PICKUP,SCL,01-Mar-11,$31541.91,2021
31137,53031D,2011,FORD,F250,PICKUP,SCL,01-Apr-11,$33082.19,2021
31138,53032D,2011,FORD,F250,PICKUP,SCL,01-Mar-11,$33606.43,2021
31141,52894D,2011,FORD,F250,PICKUP - 4X4,SCL,01-Feb-11,$28736.68,2021
31142,52878D,2010,FORD,F150,PICKUP - 4X4,SCL,12-Oct-10,$29183.41,2020
31143,52890D,2011,FORD,F250,PICKUP - 4X4,SCL,01-Feb-11,$26501.00,2021
31145,52886D,2010,FORD,F150,PICKUP - 4X4,SCL,02-Dec-10,$26181.48,2020
31146,52897D,2011,FORD,F250,PICKUP - 4X4,SCL,24-Jan-11,$35159.36,2021
31150,52877D,2011,FORD,F250,PICKUP - 4X4,SCL,15-Nov-10,$35636.69,2021
31151,52895D,2011,FORD,F350,PICKUP - 4X4,SCL,09-Feb-11,$51773.11,2021
31160,53033D,2011,FORD,F350,CAB& CHASSIS- 4X4,SCL,02-Feb-11,$34513.11,2021
31176,52896D,2011,FORD,F250,PICKUP - 4X4,SCL,06-Dec-10,$35191.67,2021
31180,52898D,2011,FORD,F250,PICKUP - 4X4,SCL,13-Dec-10,$36166.69,2021
31183,52899D,2011,FORD,F350,PICKUP - 4X4,SCL,06-Dec-10,$35834.33,2021
31200,52887D,2010,FORD,F150,PICKUP,SCL,15-Dec-10,$25888.32,2021
31216,52889D,2010,FORD,F150,PICKUP - 4X4,SCL,01-Nov-10,$24784.35,2020
31226,52888D,2010,FORD,F150,PICKUP - 4X4,SCL,15-Nov-10,$26860.05,2020
3124,12596D,1992,GMC,G3500,PRISONER VAN,SPD,24-Mar-92,$30650.00,1999
31255,50861 D,2011,FORD,E350,CARGO VAN,FAS,01-Mar-11,$37241.06,2021
31273,50860 D,2011,FORD,E350,E350 CARGO VAN,FAS,01-Feb-11,$41664.35,2021
31276,50857D,2011,FORD,E350,E350 CARGO VAN,FAS,01-Mar-11,$32180.12,2021
31279,50856D,2011,FORD,E350,E350 CARGO VAN,FAS,19-Apr-11,$45754.82,2021
31282,52117D,2010,FORD,E350,PASSENGER VAN,DPR,01-Sep-10,$26190.33,2020
31285,52116D,2010,FORD,E350,VAN PASSENGER,DPR,01-Sep-10,$26233.52,2020
31289,50848D,2010,FORD,E350,14 PASSENGER VAN,SPU,02-Feb-11,$33893.57,2021
31290,52885D,2010,CHEVROLET,EXPRESS,8 PASSENGER FULL SIZE VAN,SCL,05-Oct-10,$26141.11,2020
31291,54304D,2011,INTERNATIONAL,4000 HEV,TRUCK HEAVY AERIAL 35000 GVWR,SDOT,10-Apr-12,$321792.11,2026
31295,52101D,2010,JOHN DEERE,744K,WHEEL LOADER - 54000 LB,SPU,01-Jul-10,$0.00,2025
31296,52866D,2010,PETERBILT,330,DUMP TRUCK  33200 GVWR,SPU,01-Oct-10,$0.00,2022
31313,50831D,2010,PETERBILT,367,DUMP TRUCK 60000 GVWR,SPU,13-Dec-10,$0.00,2023
31314,50855D,2010,PETERBILT,337,TRUCK - ASPHALT DISTRIBUTOR - CLASSS 7,SDOT,01-Feb-11,$323250.61,2023
31315,50883D,2010,FORD,F550,TRUCK - AERIAL LIFT - 38 FT,SDOT,01-Jul-11,$158129.19,2025
31319,53221D,2010,FORD,F550,TRUCK FLATBED,SDOT,01-Jun-11,$81463.48,2023
31323,54131D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,SPD,01-Sep-11,$37048.67,2021
31328,50862D,2010,FORD,E250,E250 CARGO VAN,SPU,01-Feb-11,$23064.68,2021
31329,50874D,2011,FORD,F150,PICKUP - CREW CAB - 4X4,SFD,01-Mar-11,$35834.40,2019
31332,50863D,2011,FORD,E250,VAN CARGO E250,SPU,01-May-11,$35610.78,2017
31335,50838D,2010,FORD,E350,CARGO VAN,FAS,01-Feb-11,$43670.43,2021
31346,54117D,2011,FORD,E450,CSI VAN,SPD,21-Jul-11,$94754.86,2023
31347,54138D,2009,FORD,E450,MEDIC AID VAN - NEW BODY,SFD,01-Sep-11,$200999.88,2016
31351,50900D,2010,UTILIMASTER,AEROMASTER,LIRBRARY STEP VAN,SPL,30-Sep-11,$83773.61,2021
31371,50879D,2011,FORD,F350,PICKUP CREWCAB,SPU,01-Mar-11,$58473.85,2021
31373,50875D,2011,FORD,F350,PICKUP - CREWCAB - 4X4,SPD,01-Mar-11,$41460.83,2023
31379,50842D,2011,FORD,F250,PICKUP,SDOT,26-Apr-11,$51321.27,2021
31380,50835D,2011,FORD,F350,PICKUP - 4X4,SPU,01-May-11,$71173.22,2018
31381,50836D,2011,FORD,F350,PICKUP - 4X4,SPU,28-Apr-11,$66531.85,2021
31382,50841D,2011,FORD,F250,PICKUP - 4X4,SPU,01-Feb-11,$66571.69,2017
31384,54187D,2011,MERCEDES BENZ,SPRINTER,VAN CARGO CAMERA WITH GENERATOR 313841,SPU,16-Oct-12,$61058.11,2022
31385,54129D,2011,FORD,F350,PICKUP 2WD SUPER CAB CRANE,SPU,01-Sep-11,$59740.88,2021
31387,50869D,2011,FORD,F450,EMERGENCY TRUCK,SDOT,01-Feb-11,$78324.64,2014
31389,50867D,2011,FORD,F550,TRUCK FLATBED 18000 GVWR,SDOT,01-Feb-11,$78068.07,2023
31390,50882D,2011,FORD,F450,PICKUP AIR BOTTLE STORAGE,SFD,01-Jun-11,$105108.62,2023
31392,,2010,TOYOTA,7FGU35,FORKLIFT - 8000 LB LIFT - LPG,SPU,10-Nov-10,$0.00,2030
31393,,2010,HYSTER,E40HSD2,FORKLIFT - 4000 LB STANDUP LIFT,SPU,01-Mar-11,$31771.57,2031
31394,50868D,2011,FORD,F450,PICKUP - SERVICE BODY - 4X4,SPU,27-Dec-10,$0.00,2021
31395,54041D,2011,FREIGHTLINER,MT55,MT-55  25500 GVWR  STEP VAN,SPU,09-Nov-11,$113933.00,
31396,,2010,JOHN DEERE,1565 MOWER,MOWER FRONT DECK ROTARY 72IN 36HP,SPU,01-Aug-10,$0.00,
31397,51303D,2009,ASPEN,LOWBOY,TRAILER - LOWBOY - 120000 LB GVWR,SPU,22-Jul-10,$0.00,2025
31398,50885D,2011,FORD,F450,4X4 FLATBED,SPU,01-Jun-11,$47676.94,2021
31399,50886D,2011,FORD,F450,PICKUP 4X4,SPU,01-Jun-11,$45549.46,2021
31400,53201D,2011,FORD,F550,TRUCK SERVICE BODY,SPU,24-Jun-11,$39257.74,2023
31401,59702D,2011,FORD,F450,PICKUP - FLATBED - EMERGENCY RESPONSE,SPU,01-Dec-10,$0.00,2014
31402,53040D,2011,FORD,E250,CARGO VAN,SCL,01-Aug-11,$22311.03,2021
31403,53054D,2011,FORD,E250,CARGO VAN,SCL,19-Aug-11,$22311.03,2021
31405,53043D,2011,FORD,E250,CARGO VAN,SCL,01-Apr-11,$23300.79,2021
31406,52891D,2011,FORD,E250,CARGO VAN,SCL,01-Sep-11,$22311.03,2021
31407,52892D,2011,FORD,E250,CARGO VAN,SCL,01-Sep-11,$23035.53,2021
31408,53034D,2011,FORD,E250,VAN CARGO - CREW PKG,SCL,01-Sep-11,$23423.31,2021
31409,53044D,2011,FORD,E250,CARGO VAN,SCL,01-Apr-11,$23613.32,2021
31410,53053D,2011,FORD,E350,CARGO VAN - CREW PKG,SCL,01-Sep-11,$25768.49,2016
31411,53038D,2011,FORD,E250,CARGO VAN,SCL,19-Aug-11,$22311.03,2021
31412,53052D,2011,FORD,E250,CARGO VAN,SCL,01-Apr-11,$24039.05,2021
31413,53041D,2011,FORD,E250,CARGO VAN,SCL,22-Aug-11,$23844.84,2021
31414,53039D,2011,FORD,E250,CARGO VAN,SCL,19-Aug-11,$22966.37,2021
31415,53037D,2011,FORD,E250,CARGO VAN,SCL,17-Aug-11,$22311.03,2021
31419,53042D,2011,FORD,E250,CARGO VAN,SCL,01-May-11,$23885.96,2021
31420,52105D,2010,SOLAR TECHNOLOGIES INC,MB2-2245,TRAFFIC WARNING TRAILER  SOLAR POWERED,SDOT,26-Jul-10,$24443.96,2030
31421,52104D,2010,SOLAR TECHNOLOGIES INC,MB2-2245,TRAFFIC WARNING TRAILER  SOLAR POWERED,SDOT,26-Jul-10,$25460.17,2030
31422,54137D,2010,FORD,E450,MEDIC AID VAN - NEW BODY,SFD,12-Oct-11,$207594.51,2016
31423,,2010,TORO,30607A,MOWER - 11` ROTARY,DPR,03-Nov-10,$79799.46,2017
31425,50853D,2006,MAGNUM PRODUCTS,MLT4060MMHH,LIGHT TOWER - TRAILER MOUNTED,SPD,24-Jun-10,$0.00,
31426,50854D,2006,MAGNUM PRODUCTS,MLT4060MMHH,LIGHT TOWER - TRAILER MOUNTED,SPD,24-Jun-10,$0.00,0
31427,52087D,2009,FORD,E450,MEDIC AID VAN - NEW BODY,SFD,05-Oct-10,$195284.52,
31428,46814D,2008,PETERBILT,340,SOLID WASTE TRUCK,SPU,10-Jun-10,$0.00,
31429,,2010,EZ HAULER,EZ HAULER 5500,MINI DIGGER DERRICK,SCL,30-Jul-10,$127911.19,2025
31429,,2010,EZ HAULER,EZ5500,MINI DIGGER DERRICK,SCL,30-Jul-10,$127911.19,2025
31430,50362D,2010,SDP MANUFACTURING,7500 TRAILER,TRAILER - 14000 LB GVWR,SCL,30-Jun-10,$7234.50,2030
31430,50362D,2010,SDP MANUFACTURING,7500,TRAILER - 14000 LB GVWR,SCL,30-Jun-10,$7234.50,2030
31431,50811D,2010,CHEVROLET,TAHOE,FULLSIZE SUV - 4X4,SPD,01-Jul-10,$0.00,
31432,50810D,2010,CHEVROLET,TAHOE,FULLSIZE SUV - 4X4,SPD,01-Jul-10,$0.00,0
31433,52858D,2010,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDOT,24-Aug-10,$35993.91,2020
31434,,2010,TORO,WORKMAN HDX-D 4WD,UTILITY VEHICLE 4 WHEEL,DPR,01-Sep-10,$29303.75,2018
31435,,2010,JOHN DEERE,ZTRAK 930A,"MOWER - 60"" MOWER",SPU,08-Sep-10,$0.00,2018
31436,52880D,2010,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SCL,01-Oct-10,$33281.23,2020
31437,52879D,2010,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SCL,01-Oct-10,$33281.23,2020
31438,52085D,2007,FREEWAY,EAGLE,TRAILER,SFD,18-Aug-10,$0.00,
31439,52086D,2007,FREEWAY,EAGLE,TRAILER,SFD,18-Aug-10,$0.00,0
31440,50816D,2010,SKYWATCH,SENTINEL,TRAILER - SURVEILLANCE UNIT,SPD,20-Aug-10,$0.00,
31440,50816D,2010,SKYWATCH,SILENT SENTINEL,TRAILER - SURVEILLANCE UNIT,SPD,20-Aug-10,$0.00,
31441,,2010,TOYOTA,7FGU70,FORKLIFT - 13300 LB LIFT,SCL,30-Aug-10,$54840.00,2030
31442,,2010,TOYOTA,8FGU25,FORKLIFT - 5000 LB LIFT,SCL,16-Dec-10,$0.00,2030
31443,,2010,TOYOTA,8FGU25,FORKLIFT - 5000 LB LIFT - PROPANE,SCL,18-Oct-10,$0.00,2030
31444,,2010,TOYOTA,8FGU30,FORKLIFT - 5400 LB LIFT,SCL,01-Jul-11,$0.00,2031
31445,,2010,TOYOTA,8FGU25,FORKLIFT - 5000 LB LIFT,SCL,01-Jul-11,$0.00,2030
31446,,2010,TOYOTA,8FGU30,FORKLIFT - 5400 LB LIFT,SCL,01-Jul-11,$0.00,2031
31447,,2010,TOYOTA,8FGU30,FORKLIFT - 5400 LB LIFT,SCL,20-Oct-10,$0.00,2030
31448,,2010,TOYOTA,8FGU30,FORKLIFT - 5400 LB LIFT - PROPANE,SCL,19-Oct-10,$0.00,2030
31449,53050D,2011,FORD,F150,PICKUP - 4X4,SCL,01-Jun-11,$28088.49,2021
31450,53051D,2011,FORD,F150,PICKUP - 4X4,SCL,01-Jun-11,$31359.84,2021
31451,52881D,2010,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,15-Dec-10,$24777.59,2020
31452,52882D,2010,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,24-Jan-11,$24777.59,2020
31453,52883D,2010,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,24-Jan-11,$24967.84,2020
31454,52884D,2010,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,24-Jan-11,$24967.84,2020
31455,53045D,2011,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SCL,01-Apr-11,$34021.49,2021
31456,53046D,2011,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SCL,01-Apr-11,$32618.44,2021
31457,,2010,JOHN DEERE,60 INCH ZTRAC MOWER,"MOWER - 60"" ROTARY",SPU,27-Dec-10,$16247.30,2018
31458,53069D,2010,FORD,F150,PICKUP - 4X4,SCL,01-Jun-11,$31336.68,2021
31459,53055D,2010,FORD,F150,PICKUP - 4X4,SCL,01-Jun-11,$30937.71,2021
31461,53035D,2011,PETERBILT,320,TRUCK - PRESSURE DIGGER - ALTEC BODY,SCL,01-Apr-11,$400400.88,2027
31462,53036D,2011,PETERBILT,320,TRUCK - PRESSURE DIGGER - ALTEC BODY,SCL,10-Jan-11,$396435.41,2027
31463,,2011,CASE,590 SUPER M,BACKHOE LOADER - 4X4,SCL,26-Oct-10,$0.00,2021
31464,54165D,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,10-Feb-12,$41576.63,2017
31465,54231D,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,10-Jan-12,$41223.36,2017
31466,,2010,TOYOTA,8FGU25,SOLID WASTE FORKLIFT,SPU,13-Oct-10,$29753.34,
3147,D36452,1986,GMC,UNKNOWN,CUTAWAY VAN,SPD,09-May-86,$19769.00,1995
31470,51483D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Sep-10,$37040.19,2015
31473,51545D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,08-Oct-10,$37925.69,2015
31474,51544D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,15-Oct-10,$37872.74,2015
31475,51551D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Oct-10,$38173.77,2015
31476,51542D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,10-Nov-10,$39487.69,2015
31477,51537D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Feb-11,$39660.11,2016
31478,51543D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Jun-11,$39837.91,2016
31479,51552D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,16-Dec-10,$39561.39,2016
31480,51538D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Feb-11,$38648.79,2016
31481,51539D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,02-Feb-11,$39328.01,2016
31482,51553D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Feb-11,$37835.46,2016
31483,51547D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Feb-11,$38865.46,2016
31484,51554D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Apr-11,$47232.10,2016
31485,51555D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Feb-11,$38595.35,2016
31486,51533D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,14-Feb-11,$38916.08,2016
31487,51540D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,14-Jul-11,$39487.54,2016
31488,51541D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Mar-11,$39292.95,2016
31489,52113D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-May-11,$39825.06,2016
31490,52112D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,30-Jun-11,$37857.19,2016
31491,52111D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,05-Jul-11,$39051.83,2016
31492,52110D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Jun-11,$38942.91,2016
31493,52109D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Jun-11,$38934.77,2016
31494,52108D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Aug-11,$37650.58,2016
31495,52107D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Mar-11,$39994.15,2016
31496,52106D,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,01-Apr-11,$38367.27,2016
31498,52864D,2010,FORD,CROWN VICTORIA,PATROL CAR - DUI,SPD,01-Jun-11,$40445.83,2016
31499,54315D,2011,PIERCE,ARROW-XT,FIRE AERIAL - TRACTOR DRAWN,SFD,29-Feb-12,$1073607.10,2029
31502,,2010,GENIE,Z45,GENIE 45 FOOT BOOM LIFT,SCL,09-Dec-10,$69347.33,2026
31505,,2011,PETERBILT,386,SOLID WASTE TRACTOR CLASS 8,SPU,01-Jan-10,$0.00,2026
31506,,2010,OTTAWA 4X2,TRACTOR,SOLID WASTE YARD GOAT,SPU,18-Jan-11,$0.00,2016
31509,,2011,GENIE,Z80 80 FOOT PLATFORM LIFT,GENIE 80 FOOT AERIAL PLATFORM,SCL,10-Jan-11,$129.90,2027
31510,50888D,2011,FELLING,FT-71T,8000 LB UTILITY TRAILER,DPR,01-May-11,$10370.88,2026
31511,50890D,2011,FELLING,FT-71T,8000 LB UTILITY TRAILER,DPR,01-May-11,$10422.86,2026
31512,50887D,2007,INTERNATIONAL,4300 HEV HYBRID,HYBRID COMMAND CENTER,SPD,01-Sep-11,$204268.25,2031
31513,,2011,GENIE,GENIE Z30/20 PLATFORM LIFT,GENIE 30 FOOT MOBILE WORK PLATFORM,SCL,23-Feb-11,$46821.10,2027
31515,53227D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,07-Jul-11,$36732.65,2021
31516,53228D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,07-Jul-11,$32230.45,2021
31517,53229D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,07-Jul-11,$32356.71,2021
31518,54036D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,07-Jul-11,$31920.89,2021
31519,54039D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,07-Jul-11,$31773.65,2021
31520,54038D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,11-Jul-11,$31851.20,2021
31521,54040D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,01-Aug-11,$31680.92,2021
31522,54122D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,12-Aug-11,$32230.12,2021
31523,54123D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,12-Aug-11,$32127.17,2021
31524,54124D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,12-Aug-11,$31847.39,2021
31525,54125D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,29-Aug-11,$31999.37,2021
31526,54126D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,29-Aug-11,$31862.09,2021
31527,54127D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,29-Aug-11,$31912.01,2021
31528,54128D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,29-Aug-11,$32022.03,2021
31529,54130D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,29-Aug-11,$31822.35,2021
31530,54152D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,05-Oct-11,$31532.34,2021
31531,54153D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,05-Oct-11,$32079.61,2021
31532,54164D,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,20-Oct-11,$32034.73,2021
